"","logFC","logCPM","LR","PValue","FDR"
"MFSD13B",-0.540573979015668,1.05334822861499,2.47310940876061,0.115808620599034,0.545177992907405
"ALDH1A3",-0.769109334638747,6.51229712919228,2.47300730713857,0.115816142155601,0.545177992907405
"CYTH4",0.486060077169085,5.15012075819626,2.47296227936809,0.115819459403761,0.545177992907405
"NDUFA3P2",-0.745818334803802,0.00953160050983607,2.47236519520603,0.115863457205943,0.545177992907405
"HSPA5",-0.318124508964391,6.84639625448947,2.4718961097642,0.115898036009516,0.545177992907405
"IDH1",0.33830509133791,6.39871908031165,2.47187400394226,0.115899665829269,0.545177992907405
"GDPD1",-0.388495347408173,2.17980588025912,2.47111906859824,0.115955340950728,0.545310905847263
"PRSS51",-0.539700881624611,1.26035142400176,2.4706728389649,0.115988263465969,0.545336781042837
"RCBTB1",0.274778192444684,4.73331913087189,2.46988963130047,0.116046072943819,0.545479626260145
"BAG3",-0.577641513231178,4.28519002429835,2.46906859895123,0.116106708461055,0.545544760121707
"PSD",-0.46256454397567,1.74225665351453,2.46854734901602,0.116145222368904,0.545544760121707
"CYP2D8P",-0.542877686415243,0.63531236659863,2.46816943866416,0.116173154079405,0.545544760121707
"ACTRT3",-0.659153967783856,0.49273017952,2.46792271220647,0.116191393866409,0.545544760121707
"DENND2D",0.299669966715448,5.61103622844323,2.46784575334828,0.116197083863413,0.545544760121707
"IGFN1",-1.52155599405398,0.530929522715849,2.46683338571186,0.11627196249305,0.545767474642855
"KCNN2",-0.632048626026651,0.171875799135685,2.46613523833982,0.116323631217062,0.545881165088467
"UHRF1BP1",-0.251211429790558,5.75353576530723,2.46543297842052,0.116375629884317,0.545996349879522
"FCER2",1.32118791983159,2.00306629701478,2.46358972399766,0.1165122353683,0.546310291355256
"PSTPIP1",0.538875855309599,3.28807002657025,2.46344619960398,0.116522879538049,0.546310291355256
"RNF5",0.306205886579521,3.58020228969559,2.46341824936665,0.116524952530621,0.546310291355256
"SIDT2",-0.287512965875554,6.02165713622211,2.46255808443189,0.11658876852785,0.546480657195822
"IFT88",0.296412168783193,4.36649944447892,2.4620898667339,0.116623522019077,0.546514751629454
"ITGA11",0.468632702222193,3.22821490862306,2.45977923829836,0.116795196228057,0.547190309206973
"PPFIBP2",-0.24344901486904,6.78211157596436,2.45751444850763,0.116963735674687,0.547819382768198
"FAM92A",0.357702400883241,3.84994176807886,2.4564120635154,0.117045869348231,0.547819382768198
"PANX1",-0.372037725759193,4.36766892275818,2.45625844653261,0.117057319705898,0.547819382768198
"UBE2CP1",-0.552430033015815,1.10186236928499,2.45618184575115,0.117063029864795,0.547819382768198
"AC084036.1",-0.510928803756372,1.04797596006246,2.45612597203881,0.117067195130976,0.547819382768198
"TEDC1",-0.581442293488005,3.97817265379318,2.45574586999631,0.117095535274531,0.547823101750146
"DUOX2",1.29456358801703,3.23572594706479,2.45487014533707,0.117160857549769,0.547886585722138
"PRSS16",-0.452436869021737,2.47665343750812,2.45459082233965,0.117181701349926,0.547886585722138
"ENSG00000274627",-0.387483265203188,4.50826781754832,2.45445617443426,0.117191750586382,0.547886585722138
"AC025539.1",-0.627741473615054,0.968623152075557,2.45380440846597,0.117240407585512,0.547985247017781
"AL137793.1",-1.05739602039944,0.755499238543957,2.45017853407467,0.117511501830482,0.549016237331606
"ZCCHC2",0.590864864547958,6.83309722342586,2.45011582026528,0.117516196818214,0.549016237331606
"AL139246.3",0.76035613403814,-0.156660656537139,2.44901094655321,0.117598945759939,0.549273798326366
"LINC01913",0.785821612181436,0.324845264381926,2.44850358733472,0.117636965738798,0.549322370183895
"PHF7",-0.326298561084359,3.15900006668867,2.44736912959421,0.117722027763201,0.54959053712548
"LINC01829",-0.694057328090163,5.67083340970217,2.44406272788286,0.117970330968299,0.550620498074989
"LIPA",0.457824712575679,6.06710622432182,2.44368920757005,0.117998417867002,0.55062236849811
"XKRX",0.814085047309044,1.16956356556533,2.44314198091045,0.118039579982844,0.550685237320853
"TMED3",-0.549886587928041,8.86812136243329,2.44224857013568,0.118106816014704,0.550761704207528
"ITGB1BP1",0.339072015637344,4.72520895992146,2.44218825096895,0.118111357021576,0.550761704207528
"AL596244.1",-0.597047375300614,0.836097476524541,2.44168540992717,0.118149219908817,0.550809115224225
"Z97055.2",0.696721377996092,0.082566313011116,2.43875361078556,0.118370245717364,0.55171020549026
"TNFRSF10A",0.397681666319363,3.66901973120354,2.43741109702568,0.118471609261819,0.55192779080971
"AL627171.1",-0.626379707853493,0.161060198354384,2.43705551781999,0.118498472563049,0.55192779080971
"PDE4B",-0.340361190314206,6.77026854310674,2.43676120577909,0.118520712347349,0.55192779080971
"CPNE8",0.320735006793343,3.84602914420462,2.43666562186091,0.118527936169965,0.55192779080971
"ITGA5",-0.476016271023627,5.58602792730412,2.43085056309009,0.118968330755755,0.553429143049526
"ZNF682",0.417901710143665,2.41058591399973,2.43031983395848,0.119008614766322,0.553429143049526
"AC114488.2",-0.763740546406531,0.531132728530795,2.43017069981717,0.119019937232615,0.553429143049526
"AC006277.1",0.506278471706812,1.38359476791124,2.43017042442525,0.119019958141845,0.553429143049526
"BANF1",-0.467521448546627,2.09470252793249,2.43007266092394,0.1190273811276,0.553429143049526
"SSR1",-0.333467516149055,7.58066073509732,2.42986214941242,0.119043366581565,0.553429143049526
"AC011290.2",0.542993994473575,0.6225330187532,2.42950502658388,0.119070490581352,0.553429143049526
"ERVK9-11",0.704346796687255,0.331279291411853,2.42897534344854,0.119110733380605,0.553429143049526
"TMED9",-0.336390782359845,6.20541500792724,2.42852222376603,0.119145171196502,0.553429143049526
"MT-ATP6",-0.96613535589915,6.31242357069741,2.42794536822323,0.11918902907504,0.553429143049526
"PRDX1",0.281691728009082,6.55397420620563,2.42787636478335,0.119194276548995,0.553429143049526
"KPNA4",-0.243536229355799,6.452042450221,2.4275976875468,0.119215471594044,0.553429143049526
"ANXA4",0.270392228353648,5.24671368637108,2.42729555149125,0.119238455532057,0.553429143049526
"IGLC7",1.02392380890524,2.66523960465781,2.42727607180889,0.119239937548633,0.553429143049526
"BRF2",0.348175113960908,2.61526415837628,2.42594485964257,0.119341264636671,0.553611822268053
"AC010186.2",0.362603963686184,4.55890233178806,2.42579495259383,0.119352680990218,0.553611822268053
"PQLC1",0.397181342466716,5.48457055723839,2.42566200994757,0.119362806410167,0.553611822268053
"AC016596.1",0.590002421336297,0.349698383500395,2.42526151098102,0.119393315687589,0.553624215993184
"SGMS1",-0.203400886802119,6.18752203413467,2.42462776054251,0.119441611268249,0.553633594303453
"FAM180B",0.784681795990207,0.41409780099891,2.42450441655137,0.119451013332468,0.553633594303453
"SLC44A1",0.351105619952636,6.51467446566192,2.42343643785421,0.119532455724145,0.553634718125965
"ARCN1",-0.2493333614668,7.53034448992444,2.42249527699962,0.119604278127319,0.553634718125965
"ENSG00000240050",0.701148372458088,0.391810656803361,2.42244169230055,0.119608368750229,0.553634718125965
"AL358472.2",0.603821755836158,0.545551936723479,2.42240674725625,0.119611036516795,0.553634718125965
"DUSP6",-0.438971638153528,7.8249750673031,2.4223854709504,0.119612660819916,0.553634718125965
"RAB26",-0.443350423875522,4.38640429124194,2.42231184878859,0.119618281566134,0.553634718125965
"SLFN12L",0.53221580226482,2.97959953032997,2.42154704175191,0.119676688701529,0.553776171450909
"COL11A2",-0.667648509452026,2.6740661606436,2.42107549341558,0.119712715851913,0.553814024857605
"DEUP1",-0.610444578446566,1.08434526000803,2.4199039246405,0.119802277811298,0.553887581412397
"DPP10",0.782051981519131,0.855871093571485,2.41945597044421,0.119836541797772,0.553887581412397
"SNORA73B",0.541216305536107,9.12660514953737,2.41926526622591,0.119851132042585,0.553887581412397
"MCM3AP-AS1",0.328324481975132,3.1753308277331,2.41925849068806,0.119851650456152,0.553887581412397
"AC018647.2",0.382942702341408,2.69157924187705,2.41904655326733,0.119867867578387,0.553887581412397
"NCAPG",0.666226180949648,1.53130824938536,2.41733378308363,0.119999015267426,0.554153204967869
"GBA",-0.295353334475183,3.86560297139199,2.41702413573371,0.120022742073999,0.554153204967869
"ARHGAP21",-0.300962231045664,7.2234110584602,2.41696936669589,0.120026939305928,0.554153204967869
"MRPL34",0.306854558509396,3.92403545158043,2.41515583014131,0.12016601172089,0.554153204967869
"AP005131.2",0.649037708348442,0.424357660310095,2.41510001372579,0.120170294873755,0.554153204967869
"PRKCE",-0.318069413907157,4.37146609774868,2.41425337996519,0.120235283263745,0.554153204967869
"MCAM",-0.408574103129771,6.8799155907376,2.41393857546807,0.120259457872133,0.554153204967869
"ASAH1",0.291475271757889,7.70658895143341,2.41377571625901,0.120271966341973,0.554153204967869
"IRF1",-0.554230237750135,6.2390674089681,2.41375113140816,0.120273854716898,0.554153204967869
"ANGPTL4",-0.762455460453312,4.23413353834279,2.41374999137688,0.120273942284077,0.554153204967869
"ADCYAP1",-1.18145778616871,1.49575100513764,2.41355195289147,0.120289154930762,0.554153204967869
"FUT2",0.451983017024566,5.50947914025826,2.41311799897851,0.120322497252777,0.554153204967869
"KRT7",-0.954597960156951,8.60845937033117,2.41271920147256,0.120353147398863,0.554153204967869
"ACAA2",0.319883242651306,4.34139448014179,2.41254216257055,0.120366756744821,0.554153204967869
"AL121820.2",-0.47084297604249,1.17679933833214,2.41220131762104,0.120392962998856,0.554153204967869
"EGFR",-0.36464707876617,7.62213621865225,2.41213423019084,0.120398121836853,0.554153204967869
"DOK7",-0.684659042175417,1.90922301833607,2.41212236156773,0.120399034526657,0.554153204967869
"PLEKHG2",-0.431328036925744,4.35278770478711,2.41045688987194,0.120527184279656,0.554587564781812
"DEFB1",-0.655126672039541,6.20013551393679,2.40984095104888,0.120574615961184,0.554587564781812
"MEF2A",-0.323532710814199,6.30397015197146,2.40980918078082,0.120577063058958,0.554587564781812
"TSPAN2",-0.432874522865661,2.6708960433924,2.4087427425394,0.12065923714575,0.554837204243856
"Z68871.1",-0.340812121001701,2.19094337668946,2.40686947882522,0.120803731145848,0.555225934942881
"RAP1B",-0.241668748173336,5.45199809445787,2.40683112371669,0.12080669166476,0.555225934942881
"AL449212.1",0.613979735683338,0.215097180426675,2.40656122709778,0.120827526469871,0.555225934942881
"NPR3",-0.851805827113285,4.66765674641504,2.40581742198184,0.120884965481995,0.555361560061425
"CXCR1",-0.858068571676772,0.682762470711075,2.40488873009453,0.120956724506379,0.555529521758181
"AP3D1",-0.256291681658459,6.931026005498,2.40451479684432,0.120985631251124,0.555529521758181
"MT-ND4L",-0.957023546228993,5.44199488159016,2.40400500849385,0.121025052544078,0.555529521758181
"IL17RE",0.413280710076856,3.46297784060608,2.40389893155693,0.121033257128831,0.555529521758181
"ZFHX2-AS1",-0.398226771744868,1.91416807328801,2.40321627207247,0.1210860725844,0.555643703636027
"LINC00926",0.788747381190646,2.82116098818526,2.4017254591801,0.12120150140134,0.555973620399816
"PHF2",-0.25075444967142,5.65081411433528,2.40143548606383,0.121223967241113,0.555973620399816
"ABRAXAS1",0.337379980030721,3.49939050372249,2.40054283267432,0.121293155063456,0.555973620399816
"ABCB8",0.285341806706611,3.98548683251637,2.40048682574824,0.121297497509537,0.555973620399816
"C17orf100",0.577684011155714,0.602970921811195,2.40048364264277,0.121297744313898,0.555973620399816
"MCM10",-0.810477392708854,0.58384515931528,2.40004453002527,0.12133179655869,0.556001559898441
"IFI30",0.658173123032853,0.865752586229717,2.39839055265292,0.121460154095747,0.556461539888553
"DCTPP1",0.32558276686589,2.50396128378748,2.39758605889486,0.121522641527679,0.556588525863787
"CNTNAP4",-1.12770188877072,0.225067075930613,2.39731319312359,0.121543843917258,0.556588525863787
"PHF6",0.336656253723487,5.81458119639077,2.3966534651553,0.121595123459884,0.556695169284111
"TBX3",0.444175144767604,5.33229670833088,2.39604521754946,0.1216424227655,0.556732683968804
"GPR171",0.655622215751811,1.2515530852308,2.39578212794768,0.121662887783154,0.556732683968804
"PKIA",0.47636731713593,3.23113806425632,2.39546838816869,0.121687297727896,0.556732683968804
"AFDN-DT",-0.486256928694721,0.796372555370197,2.39497484905296,0.121725707614913,0.556780329587255
"RAB20",0.305940890119716,3.80221089385328,2.39415308069732,0.121789691897822,0.556892898476423
"PRRG3",-0.800660686183296,1.37927029268152,2.39361547859935,0.121831570683554,0.556892898476423
"CLEC11A",0.614953097092281,2.23911357194879,2.39358016340729,0.121834322268248,0.556892898476423
"C22orf23",-0.617029565813761,1.70301899526402,2.39288758225113,0.121888298683593,0.556958595334076
"CSRP1",-0.291180346609622,8.36499059202387,2.39267714207633,0.121904704620335,0.556958595334076
"CASP9",-0.321417444253776,3.06959862395466,2.3910797559012,0.122029316846804,0.557298864859409
"AP002026.1",0.530157436481942,2.70251126794514,2.39100406397185,0.122035225083604,0.557298864859409
"LDLRAD2",0.467967520532319,2.14972355030129,2.38982642150965,0.122127188434588,0.557346688554543
"HS3ST1",-0.360447544574471,3.23910288545142,2.38978202935159,0.122130656567778,0.557346688554543
"GLDC",0.585606747562744,1.53423628069025,2.38953395802317,0.122150039127192,0.557346688554543
"LILRB1",0.506878621431176,2.53818710129841,2.38943471268541,0.12215779441921,0.557346688554543
"EMC9",-0.388968782302011,2.33969780724351,2.38885807624287,0.122202865111229,0.557369990084247
"ZNF846",0.357202516062224,4.19111083022489,2.38865231093754,0.122218952471712,0.557369990084247
"CCDC144NL-AS1",0.856676809174037,0.183011087926986,2.38814408022101,0.122258697566072,0.557423424391112
"TMEM14A",0.306565401648623,3.688666461869,2.38769668279408,0.122293697184237,0.557455202750427
"REXO1",-0.394739644870781,3.46114880783079,2.38695569930313,0.122351688294927,0.557543364363036
"IGKV2D-24",0.935035549742907,1.24467715193859,2.38673321658611,0.12236910626733,0.557543364363036
"CYP1B1",0.576996048273384,4.16351870257383,2.38617797585444,0.122412587561269,0.55761372913846
"UBA1",-0.285821618563714,6.96317149181665,2.38537325605308,0.122475636150079,0.557699140592651
"TP53INP2",-0.45010091096737,3.84832149099937,2.38487148863386,0.122514967101416,0.557699140592651
"ORAI1",-0.33674703464806,2.95864108362786,2.38486515234213,0.122515463860081,0.557699140592651
"MRPS7",0.297627780988703,4.88033783381323,2.38429856757952,0.122559892546218,0.557773716924299
"NRARP",-0.678341340698323,0.651091462934376,2.38280666218829,0.122676965648705,0.558175804888479
"SEMA4D",0.32795851892467,5.35346757186846,2.3824575971697,0.122704375451148,0.558175804888479
"PLEC",-0.39774694779226,9.11186190312785,2.38099015184178,0.122819678700336,0.558520092413215
"CHST11",0.413479971792294,3.68885996171039,2.38077966872584,0.122836227082432,0.558520092413215
"AC064801.2",0.779188373984238,2.84109717450834,2.37995628034775,0.122900986423096,0.558606622533562
"LILRA2",-0.630056150790738,0.792973319430303,2.37982350105085,0.122911433035341,0.558606622533562
"DNAJB9",-0.340891516232786,6.09454038662527,2.37913443190877,0.122965662416077,0.558725404188013
"TOP2A",0.778693597303498,3.41337090344268,2.37702827060082,0.123131580829338,0.559274000797249
"WDR19",0.293477911780381,5.08025025026602,2.37688798184693,0.123142641265645,0.559274000797249
"PHF19",0.32062152911427,3.6189037860503,2.37545193262909,0.1232559235276,0.559525448185621
"AK9",-0.299706236754545,4.5174173449895,2.37514277272458,0.123280326626071,0.559525448185621
"MT-ND1",-0.932565558001816,6.17813759470662,2.37467605888059,0.123317176177009,0.559525448185621
"IGHV4-61",1.07858073572794,2.38671766937618,2.37459627917117,0.123323476434284,0.559525448185621
"AL008727.1",-0.706874559352927,0.179804014828878,2.3744038416908,0.123338674821287,0.559525448185621
"EGLN3",0.593371952097494,3.24518910846383,2.37373634161976,0.123391408958903,0.559591098805059
"CPA3",1.01268419183607,3.54093562368732,2.37350842417149,0.123409420724004,0.559591098805059
"TSC2",-0.278353181762338,6.6201805544595,2.37287418364314,0.123459558578121,0.55964288030497
"PON1",-0.47954101833667,1.39424066535948,2.37265210281359,0.123477119809846,0.55964288030497
"RHBDD1",0.266889741123566,4.90798448579425,2.37220976180352,0.123512106563976,0.55967390643526
"GUCY1B1",0.394289715940181,3.58647989418113,2.37182696209443,0.123542392806823,0.559683623722571
"ACOT13",0.237912826653654,4.27924147514076,2.37100617881251,0.123607359099526,0.559794821712466
"USP2",-0.590154669687955,1.90963695583959,2.37080570154441,0.123623232952592,0.559794821712466
"PLEKHA8P1",0.443240286078785,1.65820412591693,2.37022032204383,0.123669596434848,0.559877289755577
